city_name,clouds,date,dew_point,dt,feels_like,humidity,pressure,rain_1h,rain_3h,snow_1h,sunrise,sunset,temp,uvi,visibility,weather_description,weather_icon,weather_id,weather_main,wind_deg,wind_gust,wind_speed
Guangzhou,74,2024-01-08,16.11,1704693600,23.1,65,1018,,,,1704668973,1704707792,23.04,,,broken clouds,04d,803,Clouds,148,,2.11
Guangzhou,68,2024-01-09,17.04,1704780000,22.73,71,1016,,,,1704755382,1704794233,22.56,,,broken clouds,04d,803,Clouds,353,,2.0
Guangzhou,11,2024-01-10,13.83,1704866400,22.32,58,1019,,,,1704841790,1704880674,22.5,,,few clouds,02d,801,Clouds,22,,4.52
Guangzhou,55,2024-01-11,10.57,1704952800,20.26,52,1020,,,,1704928197,1704967116,20.77,,,broken clouds,04d,803,Clouds,28,,1.63
Guangzhou,91,2024-01-12,14.32,1705039200,22.33,60,1018,,,,1705014603,1705053558,22.46,,,overcast clouds,04d,804,Clouds,341,,1.03
Guangzhou,98,2024-01-13,15.68,1705125600,22.1,67,1019,,,,1705101007,1705140000,22.09,,,overcast clouds,04d,804,Clouds,119,,0.92
Guangzhou,15,2024-01-14,15.37,1705212000,25.67,53,1020,,,,1705187410,1705226442,25.66,,,few clouds,02d,801,Clouds,98,,1.85
Guangzhou,2,2024-01-15,13.15,1705298400,27.09,42,1020,,,,1705273811,1705312885,27.16,,,clear sky,01d,800,Clear,67,,2.1
Guangzhou,0,2024-01-16,14.1,1705384800,24.47,52,1021,,,,1705360212,1705399328,24.6,,,clear sky,01d,800,Clear,115,,2.1
Guangzhou,100,2024-01-17,15.55,1705471200,24.05,59,1019,,,,1705446610,1705485771,24.05,,,overcast clouds,04d,804,Clouds,118,,2.79
Guangzhou,51,2024-01-18,18.18,1705557600,25.49,65,1015,,,,1705533008,1705572214,25.22,,,broken clouds,04d,803,Clouds,157,,2.79
Guangzhou,14,2024-01-19,16.71,1705644000,26.48,55,1015,,,,1705619404,1705658657,26.48,,,few clouds,02d,801,Clouds,187,,1.74
Guangzhou,91,2024-01-20,13.76,1705730400,19.88,67,1017,,,,1705705799,1705745100,20.07,,,overcast clouds,04d,804,Clouds,358,,6.16
Guangzhou,22,2024-01-21,9.98,1705816800,17.79,58,1021,,,,1705792192,1705831544,18.38,,,few clouds,02d,801,Clouds,20,,4.46
Guangzhou,100,2024-01-22,5.11,1705903200,5.46,77,1026,,,,1705878584,1705917987,8.92,,,overcast clouds,04d,804,Clouds,8,,7.3
Guangzhou,100,2024-01-23,-0.54,1705989600,3.97,57,1030,,,,1705964975,1706004430,7.34,,,overcast clouds,04d,804,Clouds,13,,5.72
Guangzhou,100,2024-01-24,-4.11,1706076000,3.46,45,1030,,,,1706051365,1706090873,6.42,,,overcast clouds,04d,804,Clouds,10,,4.27
Guangzhou,74,2024-01-25,1.16,1706162400,9.97,49,1029,,,,1706137753,1706177316,11.49,,,broken clouds,04d,803,Clouds,12,,3.31
Guangzhou,100,2024-01-26,3.43,1706248800,11.18,54,1028,,,,1706224139,1706263758,12.47,,,overcast clouds,04d,804,Clouds,4,,3.26
Guangzhou,100,2024-01-27,5.01,1706335200,10.0,66,1026,,,,1706310525,1706350201,11.11,,,overcast clouds,04d,804,Clouds,5,,3.32
Guangzhou,93,2024-01-28,6.93,1706421600,9.75,78,1027,,,,1706396909,1706436643,10.6,,,overcast clouds,04d,804,Clouds,20,,3.17
Guangzhou,100,2024-01-29,8.45,1706508000,12.87,71,1023,,,,1706483292,1706523085,13.6,,,overcast clouds,04d,804,Clouds,29,,1.82
Guangzhou,95,2024-01-30,15.28,1706594400,19.22,78,1020,,,,1706569673,1706609527,19.21,,,overcast clouds,04d,804,Clouds,49,,0.45
Guangzhou,100,2024-01-31,19.28,1706680800,23.35,80,1018,0.17,,,1706656053,1706695968,22.91,,,light rain,10d,500,Rain,137,,1.7
Guangzhou,77,2024-02-01,19.86,1706767200,25.96,71,1016,,,,1706742432,1706782409,25.5,,,broken clouds,04d,803,Clouds,176,,2.16
Guangzhou,70,2024-02-02,19.71,1706853600,28.22,65,1016,,,,1706828810,1706868850,26.84,,,broken clouds,04d,803,Clouds,155,,3.64
Guangzhou,100,2024-02-03,18.68,1706940000,25.57,67,1017,,,,1706915186,1706955291,25.24,,,overcast clouds,04d,804,Clouds,159,,4.02
Guangzhou,75,2024-02-04,19.25,1707026400,21.98,87,1016,0.24,,,1707001561,1707041731,21.5,,,light rain,10d,500,Rain,157,,1.49
Guangzhou,100,2024-02-05,11.7,1707112800,15.36,77,1019,,,,1707087935,1707128170,15.72,,,overcast clouds,04d,804,Clouds,15,,3.15
Guangzhou,89,2024-02-06,14.1,1707199200,19.35,71,1019,,,,1707174307,1707214610,19.49,,,overcast clouds,04d,804,Clouds,49,,1.53
Guangzhou,100,2024-02-07,8.57,1707285600,7.34,92,1018,0.32,,,1707260679,1707301048,9.81,,,light rain,10d,500,Rain,10,,5.02
Guangzhou,100,2024-02-08,6.68,1707372000,5.52,89,1020,0.12,,,1707347049,1707387487,8.39,,,light rain,10d,500,Rain,358,,5.15
Guangzhou,100,2024-02-09,6.64,1707458400,12.12,65,1025,,,,1707433418,1707473925,13.06,,,overcast clouds,04d,804,Clouds,355,,3.35
Guangzhou,0,2024-02-10,6.21,1707544800,18.14,43,1026,,,,1707519786,1707560362,19.06,,,clear sky,01d,800,Clear,12,,3.37
Guangzhou,0,2024-02-11,4.28,1707631200,22.43,29,1027,,,,1707606152,1707646799,23.29,,,clear sky,01d,800,Clear,38,,3.07
Guangzhou,0,2024-02-12,5.29,1707717600,23.13,30,1025,,,,1707692518,1707733236,23.9,,,clear sky,01d,800,Clear,135,,3.22
Guangzhou,65,2024-02-13,14.91,1707804000,24.18,56,1022,,,,1707778882,1707819672,24.24,,,broken clouds,04d,803,Clouds,165,,4.01
Guangzhou,100,2024-02-14,16.66,1707890400,26.12,56,1018,,,,1707865245,1707906108,26.12,,,overcast clouds,04d,804,Clouds,161,,3.39
Guangzhou,100,2024-02-15,17.93,1707976800,26.03,61,1018,,,,1707951608,1707992543,26.03,,,overcast clouds,04d,804,Clouds,280,,1.31
Guangzhou,10,2024-02-16,14.08,1708063200,23.19,56,1019,,,,1708037969,1708078978,23.34,,,clear sky,01d,800,Clear,54,,1.46
Guangzhou,99,2024-02-17,17.32,1708149600,23.76,68,1015,,,,1708124329,1708165412,23.57,,,overcast clouds,04d,804,Clouds,167,,5.03
Guangzhou,80,2024-02-18,18.42,1708236000,28.44,58,1013,,,,1708210688,1708251845,27.41,,,broken clouds,04d,803,Clouds,182,,6.13
Guangzhou,99,2024-02-19,20.44,1708322400,26.17,73,1014,,,,1708297046,1708338278,25.64,,,overcast clouds,04d,804,Clouds,180,,4.07
Guangzhou,84,2024-02-20,20.9,1708408800,30.2,65,1012,0.12,,,1708383404,1708424711,28.1,,,light rain,10d,500,Rain,184,,7.67
Guangzhou,64,2024-02-21,20.96,1708495200,31.98,60,1012,,,,1708469760,1708511143,29.54,,,broken clouds,04d,803,Clouds,182,,6.45
Guangzhou,86,2024-02-22,15.8,1708581600,20.85,73,1017,,,,1708556115,1708597575,20.81,,,overcast clouds,04d,804,Clouds,2,,5.84
Guangzhou,100,2024-02-23,9.19,1708668000,13.51,72,1022,,,,1708642470,1708684006,14.16,,,overcast clouds,04d,804,Clouds,4,,4.83
Guangzhou,100,2024-02-24,7.9,1708754400,11.63,74,1023,,,,1708728823,1708770436,12.4,,,overcast clouds,04d,804,Clouds,4,,4.19
Guangzhou,100,2024-02-25,7.31,1708840800,10.75,75,1022,,,,1708815176,1708856866,11.58,,,overcast clouds,04d,804,Clouds,10,,4.06
Guangzhou,67,2024-02-26,9.62,1708927200,14.43,70,1022,,,,1708901528,1708943296,15.04,,,broken clouds,04d,803,Clouds,357,,3.72
Guangzhou,99,2024-02-27,7.86,1709013600,13.07,67,1022,,,,1708987879,1709029725,13.88,,,overcast clouds,04d,804,Clouds,7,,3.38
Guangzhou,99,2024-02-28,11.08,1709100000,15.67,72,1018,,,,1709074229,1709116154,16.12,,,overcast clouds,04d,804,Clouds,19,,1.97
Guangzhou,0,2024-02-29,9.6,1709186400,11.19,87,1020,0.12,,,1709160579,1709202582,11.69,,,light rain,10d,500,Rain,350,,6.76
Guangzhou,100,2024-03-01,5.44,1709272800,9.63,70,1023,,,,1709246928,1709289010,10.68,,,overcast clouds,04d,804,Clouds,8,,6.08
Guangzhou,100,2024-03-02,5.33,1709359200,12.33,58,1022,,,,1709333276,1709375437,13.42,,,overcast clouds,04d,804,Clouds,18,,2.68
Guangzhou,95,2024-03-03,9.27,1709445600,13.6,72,1016,,,,1709419623,1709461864,14.24,,,overcast clouds,04d,804,Clouds,124,,2.1
Guangzhou,79,2024-03-04,17.81,1709532000,21.3,82,1009,0.54,,,1709505970,1709548290,21.0,,,light rain,10d,500,Rain,160,,7.28
Guangzhou,100,2024-03-05,21.37,1709618400,31.41,64,1006,,,,1709592317,1709634717,28.86,,,overcast clouds,04d,804,Clouds,205,,5.76
Guangzhou,100,2024-03-06,14.2,1709704800,19.03,73,1012,,,,1709678662,1709721142,19.15,,,overcast clouds,04d,804,Clouds,353,,5.43
Guangzhou,90,2024-03-07,10.63,1709791200,17.24,63,1018,,,,1709765008,1709807568,17.76,,,overcast clouds,04d,804,Clouds,11,,4.45
Guangzhou,62,2024-03-08,8.86,1709877600,21.78,42,1019,,,,1709851352,1709893993,22.39,,,broken clouds,04d,803,Clouds,38,,2.62
Guangzhou,100,2024-03-09,12.45,1709964000,14.55,86,1019,0.61,,,1709937697,1709980417,14.77,,,light rain,10d,500,Rain,67,,3.4
Guangzhou,100,2024-03-10,13.25,1710050400,14.29,93,1021,0.45,,,1710024040,1710066842,14.37,,,light rain,10d,500,Rain,14,,1.98
Guangzhou,97,2024-03-11,16.11,1710136800,17.46,93,1019,0.45,,,1710110384,1710153266,17.25,,,light rain,10d,500,Rain,341,,2.94
Guangzhou,0,2024-03-12,11.15,1710223200,24.58,42,1019,,,,1710196727,1710239689,24.93,,,clear sky,01d,800,Clear,96,,2.98
Guangzhou,100,2024-03-13,13.01,1710309600,20.53,61,1018,0.12,,,1710283069,1710326113,20.8,,,light rain,10d,500,Rain,127,,4.07
Guangzhou,100,2024-03-14,16.4,1710396000,20.69,77,1016,,,,1710369412,1710412536,20.57,,,overcast clouds,04d,804,Clouds,139,,2.89
Guangzhou,100,2024-03-15,18.14,1710482400,22.26,79,1016,,,,1710455754,1710498959,21.95,,,overcast clouds,04d,804,Clouds,139,,3.63
Guangzhou,85,2024-03-16,20.76,1710568800,25.86,76,1017,,,,1710542095,1710585381,25.29,,,overcast clouds,04d,804,Clouds,169,,2.86
Guangzhou,93,2024-03-17,21.35,1710655200,29.04,71,1015,,,,1710628437,1710671804,27.06,,,overcast clouds,04d,804,Clouds,192,,2.02
Guangzhou,90,2024-03-18,20.85,1710741600,25.97,76,1015,0.15,,,1710714778,1710758226,25.39,,,light rain,10d,500,Rain,158,,4.61
Guangzhou,23,2024-03-19,13.44,1710828000,21.31,60,1020,,,,1710801119,1710844648,21.53,,,few clouds,02d,801,Clouds,4,,6.09
Guangzhou,71,2024-03-20,10.44,1710914400,24.56,40,1022,,,,1710887460,1710931070,24.96,,,broken clouds,04d,803,Clouds,42,,2.4
Guangzhou,24,2024-03-21,11.95,1711000800,24.37,45,1016,,,,1710973801,1711017492,24.67,,,few clouds,02d,801,Clouds,162,,4.41
Guangzhou,97,2024-03-22,18.46,1711087200,25.56,66,1012,,,,1711060141,1711103914,25.26,,,overcast clouds,04d,804,Clouds,171,,5.77
Guangzhou,94,2024-03-23,21.48,1711173600,29.29,71,1011,,,,1711146482,1711190336,27.2,,,overcast clouds,04d,804,Clouds,183,,6.35
Guangzhou,78,2024-03-24,21.39,1711260000,33.2,59,1014,,,,1711232823,1711276757,30.3,,,broken clouds,04d,803,Clouds,178,,6.09
Guangzhou,80,2024-03-25,22.04,1711346400,33.14,63,1013,,,,1711319163,1711363179,29.85,,,broken clouds,04d,803,Clouds,203,,4.77
Guangzhou,71,2024-03-26,20.22,1711432800,30.62,60,1018,,,,1711405504,1711449600,28.75,,,broken clouds,04d,803,Clouds,5,,2.79
Guangzhou,100,2024-03-27,20.73,1711519200,28.61,69,1017,,,,1711491845,1711536021,26.9,,,overcast clouds,04d,804,Clouds,156,,4.44
Guangzhou,99,2024-03-28,21.53,1711605600,30.39,68,1013,,,,1711578186,1711622443,27.99,,,overcast clouds,04d,804,Clouds,243,,2.49
Guangzhou,80,2024-03-29,21.98,1711692000,33.36,62,1012,,,,1711664527,1711708864,30.06,,,broken clouds,04d,803,Clouds,227,,0.56
Guangzhou,97,2024-03-30,22.46,1711778400,31.58,70,1012,,,,1711750868,1711795286,28.46,,,overcast clouds,04d,804,Clouds,215,,3.61
Guangzhou,66,2024-03-31,24.48,1711864800,38.35,65,1008,0.17,,,1711837209,1711881707,31.88,,,light rain,10d,500,Rain,235,,3.33
Guangzhou,56,2024-04-01,23.18,1711951200,33.92,68,1008,0.23,,,1711923550,1711968129,29.72,,,light rain,10d,500,Rain,177,,8.28
Guangzhou,58,2024-04-02,22.58,1712037600,34.33,63,1007,,,,1712009892,1712054550,30.42,,,broken clouds,04d,803,Clouds,178,,8.27
Guangzhou,53,2024-04-03,23.3,1712124000,33.14,71,1008,,,,1712096234,1712140972,29.1,,,broken clouds,04d,803,Clouds,181,,7.24
Guangzhou,81,2024-04-04,23.52,1712210400,35.47,66,1008,,,,1712182577,1712227394,30.6,,,broken clouds,04d,803,Clouds,182,,7.09
Guangzhou,98,2024-04-05,22.13,1712296800,26.57,80,1011,0.72,,,1712268919,1712313816,25.84,,,light rain,10d,500,Rain,174,,1.81
Guangzhou,100,2024-04-06,20.87,1712383200,24.35,84,1011,0.17,,,1712355262,1712400238,23.73,,,light rain,10d,500,Rain,218,,1.21
Guangzhou,100,2024-04-07,21.36,1712469600,25.9,79,1009,0.32,,,1712441605,1712486660,25.26,,,light rain,10d,500,Rain,272,,0.92
Guangzhou,100,2024-04-08,20.03,1712556000,21.64,94,1013,0.12,,,1712527949,1712573082,21.03,,,light rain,10d,500,Rain,359,,3.59
Guangzhou,100,2024-04-09,17.93,1712642400,24.46,68,1016,,,,1712614293,1712659504,24.21,,,overcast clouds,04d,804,Clouds,71,,2.7
Guangzhou,97,2024-04-10,19.99,1712728800,28.66,65,1016,,,,1712700638,1712745927,27.14,,,overcast clouds,04d,804,Clouds,149,,1.99
Guangzhou,98,2024-04-11,21.68,1712815200,31.35,66,1015,,,,1712786983,1712832350,28.66,,,overcast clouds,04d,804,Clouds,181,,2.03
Guangzhou,99,2024-04-12,23.67,1712901600,34.02,71,1012,0.1,,,1712873329,1712918773,29.48,,,light rain,10d,500,Rain,217,,3.01
Guangzhou,100,2024-04-13,23.41,1712988000,35.93,64,1010,,,,1712959675,1713005196,31.02,,,overcast clouds,04d,804,Clouds,189,,4.72
Guangzhou,99,2024-04-14,23.36,1713074400,35.81,64,1011,,,,1713046022,1713091620,30.97,,,overcast clouds,04d,804,Clouds,192,,4.69
Guangzhou,100,2024-04-15,23.55,1713160800,36.67,63,1013,,,,1713132369,1713178043,31.45,,,overcast clouds,04d,804,Clouds,204,,3.98
Guangzhou,81,2024-04-16,22.91,1713247200,37.79,56,1010,,,,1713218717,1713264467,32.85,,,broken clouds,04d,803,Clouds,211,,3.96
Guangzhou,92,2024-04-17,23.5,1713333600,35.07,67,1009,,,,1713305065,1713350891,30.32,,,overcast clouds,04d,804,Clouds,217,,3.96
Guangzhou,100,2024-04-18,21.21,1713420000,26.44,73,1008,,,,1713391414,1713437316,26.44,,,overcast clouds,04d,804,Clouds,169,,2.89
Guangzhou,88,2024-04-19,22.81,1713506400,29.14,79,1006,,,,1713477764,1713523740,26.76,,,overcast clouds,04d,804,Clouds,174,,7.16
Guangzhou,100,2024-04-20,22.63,1713592800,29.48,77,1006,,,,1713564115,1713610165,27.01,,,overcast clouds,04d,804,Clouds,204,,2.29
Guangzhou,99,2024-04-21,21.86,1713679200,25.67,83,1009,0.81,,,1713650466,1713696590,24.95,,,light rain,10d,500,Rain,180,,3.82
Guangzhou,96,2024-04-22,23.25,1713765600,26.65,86,1008,1.48,,,1713736818,1713783015,25.77,,,moderate rain,10d,501,Rain,192,,2.47
Guangzhou,93,2024-04-23,23.65,1713852000,26.72,88,1007,0.98,,,1713823171,1713869441,25.79,,,light rain,10d,500,Rain,227,,1.0
Guangzhou,99,2024-04-24,23.86,1713938400,33.77,73,1008,0.11,,,1713909524,1713955867,29.2,,,light rain,10d,500,Rain,240,,1.48
Guangzhou,76,2024-04-25,23.3,1714024800,33.14,71,1005,,,,1713995878,1714042293,29.1,,,broken clouds,04d,803,Clouds,202,,6.46
Guangzhou,80,2024-04-26,24.71,1714111200,33.01,81,1003,0.7,,,1714082233,1714128719,28.29,,,light rain,10d,500,Rain,214,,3.76
Guangzhou,99,2024-04-27,25.78,1714197600,36.82,79,1004,0.84,,,1714168589,1714215146,29.82,,,light rain,10d,500,Rain,189,,4.2
Guangzhou,97,2024-04-28,23.27,1714284000,30.15,79,1008,0.88,,,1714254946,1714301572,27.23,,,light rain,10d,500,Rain,112,,5.32
Guangzhou,65,2024-04-29,25.19,1714370400,37.74,72,1006,,,,1714341304,1714387999,30.83,,,broken clouds,04d,803,Clouds,183,,6.65
Guangzhou,98,2024-04-30,23.99,1714456800,31.51,80,1003,1.38,,,1714427662,1714474427,27.76,,,moderate rain,10d,501,Rain,189,,1.44
Guangzhou,97,2024-05-01,21.29,1714543200,23.56,91,1009,4.36,,,1714514022,1714560854,22.84,,,heavy intensity rain,10d,502,Rain,58,,4.57
Guangzhou,100,2024-05-02,21.77,1714629600,24.27,90,1011,,1.0,,1714600382,1714647282,23.51,,,light rain,10d,500,Rain,76,2.25,1.67
Guangzhou,76,2024-05-03,21.81,1714716000,26.22,80,1011,,,,1714686743,1714733709,25.52,,,broken clouds,04d,803,Clouds,126,10.2,6.92
Guangzhou,100,2024-05-04,22.03,1714802400,25.95,79,1009,,,,1714773105,1714820137,25.95,,,overcast clouds,04d,804,Clouds,138,9.23,6.63
Guangzhou,49,2024-05-05,21.2,1714888800,31.42,63,1009,,1.0,,1714859468,1714906566,28.95,,,light rain,10d,500,Rain,201,4.3,3.21
Guangzhou,92,2024-05-06,22.1,1714975200,33.27,63,1011,,1.0,,1714945832,1714992994,29.91,,,light rain,10d,500,Rain,126,2.13,2.76
Guangzhou,33,2024-05-07,20.06,1715061600,32.4,54,1012,,,,1715032197,1715079422,30.41,,,scattered clouds,03d,802,Clouds,110,1.95,1.86
Guangzhou,100,2024-05-08,20.09,1715148000,30.07,61,1013,,,,1715118564,1715165851,28.33,,,overcast clouds,04d,804,Clouds,125,2.4,2.74
Guangzhou,96,2024-05-09,19.73,1715234400,29.17,62,1015,,,,1715204931,1715252280,27.67,,,overcast clouds,04d,804,Clouds,115,5.53,4.19
Guangzhou,47,2024-05-10,20.89,1715320800,29.86,66,1014,,,,1715291299,1715338709,27.83,,,scattered clouds,03d,802,Clouds,125,7.11,5.58
Guangzhou,99,2024-05-11,21.86,1715407200,32.74,63,1012,,,,1715377668,1715425137,29.65,,,overcast clouds,04d,804,Clouds,148,5.25,4.85
Guangzhou,41,2024-05-12,22.72,1715493600,33.93,65,1010,,,,1715464038,1715511566,30.02,,,scattered clouds,03d,802,Clouds,146,1.9,1.8
Guangzhou,97,2024-05-13,20.82,1715580000,31.71,60,1011,,,,1715550409,1715597996,29.39,,,overcast clouds,04d,804,Clouds,7,3.05,2.66
Guangzhou,42,2024-05-14,18.75,1715666400,30.16,54,1013,,,,1715636781,1715684425,28.99,,,scattered clouds,03d,802,Clouds,123,2.73,4.0
Guangzhou,100,2024-05-15,17.53,1715752800,30.69,47,1014,,,,1715723154,1715770854,30.07,,,overcast clouds,04d,804,Clouds,113,3.42,3.28
Guangzhou,25,2024-05-16,16.12,1715839200,29.41,45,1014,,,,1715809529,1715857283,29.27,,,scattered clouds,03d,802,Clouds,127,6.2,6.0
Guangzhou,97,2024-05-17,19.49,1715925600,30.37,57,1011,,,,1715895904,1715943712,28.86,,,overcast clouds,04d,804,Clouds,137,3.2,4.49
Guangzhou,100,2024-05-18,18.59,1716012000,28.39,59,1008,,,,1715982281,1716030141,27.3,,,overcast clouds,04d,804,Clouds,127,4.85,4.61
Guangzhou,100,2024-05-19,22.82,1716098400,24.41,96,1006,,1.0,,1716068658,1716116570,23.5,,,light rain,10d,500,Rain,101,7.71,3.25
Guangzhou,100,2024-05-20,23.19,1716184800,24.98,95,1006,,1.0,,1716155037,1716202999,24.04,,,light rain,10d,500,Rain,63,4.62,2.49
Guangzhou,100,2024-05-21,23.42,1716271200,24.91,97,1008,,1.0,,1716241417,1716289428,23.93,,,light rain,10d,500,Rain,10,3.92,2.31
Guangzhou,100,2024-05-22,21.66,1716357600,29.97,70,1008,,,,1716327798,1716375856,27.63,,,overcast clouds,04d,804,Clouds,36,2.01,2.01
Guangzhou,89,2024-05-23,22.67,1716444000,31.35,72,1008,,1.0,,1716414180,1716462285,28.2,,,light rain,10d,500,Rain,170,5.94,5.04
Guangzhou,100,2024-05-24,24.09,1716530400,25.65,97,1009,,1.0,,1716500563,1716548713,24.6,,,light rain,10d,500,Rain,111,5.53,2.88
Guangzhou,100,2024-05-25,23.99,1716616800,33.74,74,1009,,1.0,,1716586947,1716635141,29.1,,,light rain,10d,500,Rain,156,2.71,2.22
Guangzhou,100,2024-05-26,23.99,1716703200,31.87,79,1007,,1.0,,1716673332,1716721569,27.97,,,light rain,10d,500,Rain,207,4.11,2.36
Guangzhou,92,2024-05-27,21.22,1716789600,30.14,67,1000,1.78,,,1716759718,1716807997,27.92,9.99,10000.0,moderate rain,10d,501,Rain,227,6.37,4.39
Guangzhou,100,2024-05-28,22.79,1716876000,35.18,62,1001,,,,1716846106,1716894424,30.92,9.8,10000.0,overcast clouds,04d,804,Clouds,82,3.6,3.04
Guangzhou,5,2024-05-29,16.14,1716962400,30.95,41,1004,,,,1716932495,1716980851,30.92,7.55,10000.0,clear sky,01d,800,Clear,122,5.23,4.17
Guangzhou,100,2024-05-30,23.85,1717048800,34.84,70,1005,,,,1717018884,1717067278,29.92,1.51,10000.0,overcast clouds,04d,804,Clouds,99,4.55,3.61
Guangzhou,86,2024-05-31,25.53,1717135200,34.95,82,1006,0.24,,,1717105275,1717153704,28.92,5.18,10000.0,light rain,10d,500,Rain,137,10.63,6.25
Beijing,91,2024-01-01,-6.05,1704088800,-5.11,67,1025,,,,1704065751,1704099536,-1.32,,,overcast clouds,04d,804,Clouds,198,,3.03
Beijing,90,2024-01-02,-4.21,1704175200,2.92,57,1022,,,,1704152159,1704185983,2.92,,,overcast clouds,04d,804,Clouds,163,,0.8
Beijing,0,2024-01-03,-7.77,1704261600,1.11,40,1022,,,,1704238564,1704272432,3.59,,,clear sky,01d,800,Clear,175,,2.64
Beijing,12,2024-01-04,-4.75,1704348000,5.32,46,1014,,,,1704324968,1704358883,5.32,,,few clouds,02d,801,Clouds,172,,1.09
Beijing,0,2024-01-05,-7.31,1704434400,2.7,38,1022,,,,1704411369,1704445335,4.9,,,clear sky,01d,800,Clear,191,,2.6
Beijing,0,2024-01-06,-11.72,1704520800,-2.19,31,1029,,,,1704497769,1704531789,2.25,,,clear sky,01d,800,Clear,333,,5.16
Beijing,0,2024-01-07,-11.66,1704607200,-4.04,39,1032,,,,1704584166,1704618244,-0.75,,,clear sky,01d,800,Clear,180,,2.62
Beijing,25,2024-01-08,-10.48,1704693600,-3.28,46,1019,,,,1704670561,1704704700,-1.47,,,scattered clouds,03d,802,Clouds,151,,1.41
Beijing,1,2024-01-09,-7.52,1704780000,2.64,39,1025,,,,1704756954,1704791157,4.26,,,clear sky,01d,800,Clear,39,,1.88
Beijing,22,2024-01-10,-6.6,1704866400,-1.44,50,1021,,,,1704843344,1704877616,1.89,,,few clouds,02d,801,Clouds,194,,3.26
Beijing,74,2024-01-11,-3.43,1704952800,7.73,42,1016,,,,1704929733,1704964076,8.27,,,broken clouds,04d,803,Clouds,79,,1.45
Beijing,0,2024-01-12,-3.37,1705039200,4.12,53,1019,,,,1705016119,1705050538,4.97,,,clear sky,01d,800,Clear,153,,1.35
Beijing,100,2024-01-13,-3.85,1705125600,0.09,72,1022,,,,1705102503,1705137000,0.09,,,overcast clouds,04d,804,Clouds,65,,0.91
Beijing,0,2024-01-14,-13.49,1705212000,-0.31,26,1034,,,,1705188886,1705223463,2.47,,,clear sky,01d,800,Clear,359,,2.74
Beijing,0,2024-01-15,-10.14,1705298400,-1.33,38,1030,,,,1705275266,1705309927,1.38,,,clear sky,01d,800,Clear,187,,2.44
Beijing,84,2024-01-16,-7.06,1705384800,-2.89,55,1030,,,,1705361644,1705396392,0.01,,,broken clouds,04d,803,Clouds,177,,2.39
Beijing,100,2024-01-17,-2.92,1705471200,-0.69,83,1023,,,,1705448019,1705482858,-0.69,,,overcast clouds,04d,804,Clouds,184,,0.51
Beijing,13,2024-01-18,-8.6,1705557600,0.57,39,1032,,,,1705534393,1705569325,2.93,,,few clouds,02d,801,Clouds,162,,2.37
Beijing,99,2024-01-19,-11.29,1705644000,-0.35,39,1034,,,,1705620765,1705655793,-0.35,,,overcast clouds,04d,804,Clouds,58,,0.86
Beijing,0,2024-01-20,-12.34,1705730400,-0.85,37,1031,,,,1705707135,1705742261,-0.85,,,clear sky,01d,800,Clear,148,,1.07
Beijing,0,2024-01-21,-18.36,1705816800,-12.12,31,1041,,,,1705793503,1705828730,-5.37,,,clear sky,01d,800,Clear,342,,5.75
Beijing,0,2024-01-22,-16.84,1705903200,-9.07,31,1043,,,,1705879868,1705915199,-3.68,,,clear sky,01d,800,Clear,332,,4.35
Beijing,0,2024-01-23,-15.56,1705989600,-5.2,27,1036,,,,1705966232,1706001669,-0.61,,,clear sky,01d,800,Clear,307,,4.24
Beijing,0,2024-01-24,-12.03,1706076000,2.32,30,1034,,,,1706052594,1706088140,2.32,,,clear sky,01d,800,Clear,245,,0.31
Beijing,0,2024-01-25,-12.68,1706162400,2.31,24,1031,,,,1706138954,1706174611,4.65,,,clear sky,01d,800,Clear,305,,2.71
Beijing,0,2024-01-26,-12.15,1706248800,3.65,27,1031,,,,1706225312,1706261082,3.65,,,clear sky,01d,800,Clear,7,,1.16
Beijing,0,2024-01-27,-12.11,1706335200,2.69,29,1031,,,,1706311668,1706347553,2.69,,,clear sky,01d,800,Clear,360,,1.02
Beijing,0,2024-01-28,-9.9,1706421600,3.88,30,1028,,,,1706398023,1706434025,5.02,,,clear sky,01d,800,Clear,174,,1.57
Beijing,0,2024-01-29,-6.6,1706508000,-0.04,47,1029,,,,1706484375,1706520498,2.75,,,clear sky,01d,800,Clear,119,,2.81
Beijing,55,2024-01-30,-6.36,1706594400,-1.46,66,1024,,,,1706570726,1706606970,-1.46,,,broken clouds,04d,803,Clouds,116,,1.24
